Protein
Q96CW5
P11362
Q9NVF9
P50452
Q8NDI1
A0A1X9RU27
Q08945
Q86SX3
Q13304
Q14512
O15182
P78317
Q9UDX5
Q13416
Q9NRW1
P28908
Q05925
Q9C0H5
A8MYV0
Q96PM9
Q8N609
P49862
P49638
Q7Z4K8
Q9UPN9
Q6ZRR5
Q5JPH6
Q6IEG0
Q86WR7
Q8TB61
Q86XU0
Q8IZ69
Q9UBJ2
O00409
Q59F12
O95870
Q9HC38
Q9HB40
Q96CW9
P78329
Q60I27
Q6N069
P50851
Q9UKK3
Q8IZD2
Q9ULM3
Q6IPM2
Q59HE4
Q5VWK5
Q9Y6W5
Q03252
A6NFS0
Q92786
Q9H9H4
Q9P298
Q6P050
Q8IY47
Q8NBJ9
Q53GF4
Q13261
Q8TD19
Q13291
O60315
Q9Y5B8
P62079
Q9H4D0
P36980
P06127
P25787
O95402
Q53FC8
Q8NBI5
Q15438
Q96S16
Q9NVM4
Q9C086
O75449
P0DN26
Q86VE0
P08949
Q12866
Q5VSQ6
A0A384MEJ5
O14832
Q96L08
P21964
P47992
Q9C0G6
Q6IA17
P22888
Q7Z3P1
Q9P246
Q06330
Q9Y3Q8
Q9UDW1
Q53GN8
Q9BTE7
O76050
Q86TD1
Q8NA57
Q6ZVL6
O43414
Q8N6S5
Q8TAU3
P01282
Q13956
Q8NHC8
Q6UUU9
O14775
Q9BXA6
Q9H741
A8K0R7
Q14789
Q8N660
W0FFG4
Q6UWW9
Q96BA8
A6PVS8
Q6FG25
P10073
Q8TEQ6
Q16769
Q7Z601
Q53R19
Q8N4Y2
Q96G61
Q6UXU6
Q9BUX1
Q8WTU0
Q9H6E5
Q2V2M9
Q96FV0
Q86V28
Q5BJH2
Q6NUT2
P24855
Q8NF22
Q86YZ3
Q92613
Q6PGR4
Q6PH85
Q9NTM9
Q9H400
Q9Y547
Q8NCR3
Q9Y6Y0
Q96FC7
Q9H832
Q9UK43
Q9UKB1
U3KQ24
Q16696
Q6P9A3
Q4KMP7
Q5TCY1
Q96KN7
O43186
Q13522
A6NHR9
Q99437
Q71F56
O15360
Q8WU10
Q9NTW7
Q9Y698
P21796
Q9Y597
D6RF84
P39900
Q4L180
Q6P6B7
Q99707
Q6NZ59
Q9H8W3
Q6NSJ5
Q8TC36
Q9H7T9
Q96MP8
Q3B820
Q8IZV2
Q9NZR4
Q9H0I9
P61086
P56705
Q96EW2
Q969S2
Q9NWN3
A6NKL6
Q496A3
O95755
Q9NQT6
Q9NZ63
Q9NWZ8
P21462
Q92537
Q86YE8
Q9H1K0
Q8NF91
Q7LGC8
Q9HBJ8
O15539
Q9BXJ8
Q7Z5C1
Q59G93
O43251
Q03591
V9HW40
Q3B8N2
P0CJ78
Q86X95
P0DJ93
O14645
Q5T8R2
Q86XE5
Q92673
A9UHW6
Q5T1A1
P46109
Q96MW5
Q6SZW1
Q53XC0
Q86WJ6
P13866
P03973
Q9NQ86
Q8NI27
Q9BUH8
Q8NEP4
Q13564
P80370
P49917
O75570
Q8TER5
Q9BV19
Q9NZN5
O95072
P14415
Q8IV61
P62891
Q96IR2
Q9UPX0
P51460
Q7Z422
Q96QE2
W0Z7M9
P05451
Q9H3D5
Q92730
Q86SW9
Q9Y5J9
Q15366
P49639
Q86YT5
Q8WTS1
Q8TEX9
Q7Z3A2
Q15485
Q8TCY9
O95948
Q96N20
O95406
P63215
P50748
Q9NTK5
Q9BWM7
Q9HBE1
Q5SRT3
Q9NWS1
Q6FHW6
Q86Y56
Q86U06
Q9H8M2
Q7Z340
Q14692
A6NP11
Q8N1K8
Q8N196
Q9UQ72
F1T0F3
Q8WUU5
Q6UN15
V9HW74
Q07092
Q9UBC3
Q86TW6
Q9UHI8
O43681
Q9C0K3
P55196
Q9P2K1
P14652
P49798
P09544
Q6PIV8
Q9Y5Z0
Q9NPI0
P55899
P34995
Q52M93
P15085
Q8IY57
A0PJY2
Q9UBS3
O76031
Q8N4C8
Q7Z3G2
P53370
Q6IAZ5
Q9Y342
Q9NV66
P35368
Q9BU76
O60487
Q8WTW3
Q6P1J6
Q7Z406
Q9Y2B4
O15315
Q9NQ48
Q6ZN66
Q59GK3
Q9NQE7
Q9NQW8
Q8TER0
Q8TE12
Q6P2E9
P39019
O14756
Q16445
P57058
Q9UIJ5
Q008S8
Q86TJ9
Q8TDW5
O14610
O00470
Q8IVH2
Q13093
Q01629
Q6UWW0
O15446
Q92783
Q7RTP6
Q53QU8
P27487
Q6IAV4
Q9NS39
Q2TAZ0
Q86X89
Q96MT1
Q86VH4
P0CW18
Q8IZI9
Q8IVJ1
Q02556
O43148
Q8IZT6
X5DNW2
Q9Y5P6
O75947
Q59H18
Q8TDZ2
Q5PSV4
O14782
Q7Z6K4
P24046
Q15935
Q8TB73
Q8WXG6
P58166
Q9Y421
Q9UBB6
Q8IX94
X5CMJ9
Q96EE4
O60870
Q7Z3Q1
Q9UHB6
Q8WXI3
Q504X8
Q99728
O75477
Q504U0
Q86W42
Q9H461
Q86WW8
Q8N682
Q9UG63
Q9BUJ0
Q8N4F7
Q96LI9
Q96QK8
Q9NX95
P33947
Q96S37
Q8N9U0
P47871
Q9UHC1
Q9UBE8
Q9H267
Q9HA64
Q01432
P84077
Q5T081
Q14678
Q7Z442
Q15825
Q4LE63
Q9BRK4
Q6ZUT9
P55040
Q5VV52
P83111
P10915
Q53F23
P01730
Q15554
Q9UIF8
P15954
Q9NZN3
Q15428
Q9NWU8
Q08379
P16671
Q6ZSB9
Q9UBC9
P60880
O95497
Q9Y2K2
Q5XKL5
O43248
P04264
Q96AY3
Q14554
Q5T1C6
Q9UNW1
Q9UPC8
Q8N7L0
Q9NTQ9
Q6P4E1
Q9HCL2
Q96KE9
P52797
Q8WYA6
O60486
Q9NUN5
P23396
O60477
Q5JPB2
Q02535
Q9Y5I7
Q86UQ8
A6NJ78
P17017
Q92823
Q8NDZ4
Q66X48
Q8N653
Q9BT23
Q13507
X5DP12
Q96NZ9
Q92989
P36955
Q9NRH2
Q9UF47
Q96BA7
Q9UDW3
Q6UW56
Q92526
Q8N142
P49914
Q4LE62
Q9NZH6
Q92973
Q15147
Q9UBR4
C9JPN9
Q53XJ5
Q2Y0W8
O96019
P40855
Q9UM21
Q9NYW3
Q6YN16
Q147X3
Q6PJ21
Q8NCE0
Q5VW32
Q15784
Q9NRH1
Q96BY7
Q76G19
O15530
Q32M84
Q96FF1
P78385
O43759
Q9UQ10
Q96HR9
O95263
P03905
U5U6P8
Q9Y3R4
Q58EY0
Q9Y2Z0
Q7Z626
Q13190
O14910
Q9P2W1
Q15916
Q9Y5H8
X5D7H2
Q9UPW8
Q6P280
Q86YD1
Q9UFE4
P78345
O43819
Q96QE3
P41440
Q9Y2B2
Q5T0W9
Q9Y4X5
Q9ULD9
Q59H14
Q53XC2
O75362
Q9P2B7
Q8NEC5
P04731
O75310
Q9Y5F7
Q05901
Q2KHT4
Q5T5U3
Q86UB2
O00471
Q13882
Q96BY9
Q9BXV9
Q8N5G2
O75381
O43463
Q9NQZ3
B5MCY1
P25311
P08173
Q8N6M9
P37088
Q9UJ83
Q9UQB9
Q8WTT2
Q01484
Q8NHG7
P12273
Q5SR56
P51690
P13667
Q8WVD3
Q69YU2
P10720
P68133
P60002
V9HW01
Q86VH2
Q8IYT8
P17482
P30679
P57723
Q2M2E3
P55084
Q53XS2
O95379
Q9HAW4
Q7L8C5
Q32Q52
Q8TAS1
Q12805
O75845
Q17R31
Q8IZC6
P27037
A8K4G0
O15297
P25815
Q8N7Q3
Q9NZR1
P81605
P0DP42
P30520
P37023
Q92633
Q6IPR1
Q9UHK6
P03952
Q9Y4K1
Q8IZK6
Q9NUP1
Q06547
Q8NA03
Q96D31
Q2NKQ1
P13804
Q9GZR7
Q9Y2U2
Q6UXZ3
Q3SY17
Q96DN2
P32241
P13861
Q6UWZ7
Q9BY44
Q9BQJ3
Q8N8J7
Q14147
P30307
Q1ZYL7
Q8NG66
Q9NWH2
Q5W0V3
Q9NQM4
Q8WWZ7
A8MYJ7
Q99683
P56279
Q9BXR0
Q52MB2
Q7LGA3
Q8NDV1
P01275
Q12999
Q96FB5
O14810
Q9NY15
Q5VIR6
Q9Y5K2
Q9BZM1
Q6FHX6
Q6NS38
B2RU33
P41225
Q5T8A7
Q96QL0
Q86YV6
Q9NWS0
Q9H7V2
Q9ULP0
P33993
Q68D91
A1L167
Q5TA89
Q9NPR9
Q8NHY3
Q6ZRT6
Q99990
Q7Z589
Q8N9W8
Q92830
Q53EL9
Q9UPZ3
Q53YD1
Q9BT30
P30405
Q9UMR7
Q8N3V7
Q14112
Q7Z7C8
Q5T3F8
Q2M3D2
Q9NU53
Q9HCN8
Q96KS9
Q96CB9
Q969N2
Q9Y5L3
Q6PEJ8
Q7L7V1
Q0VFZ6
Q5VZ19
O96006
Q53FA7
Q86UD3
Q6I9R7
P63313
Q96MF8
O00187
Q9UI32
P51530
Q6ZRP7
Q6L8Q7
Q86YN0
O43752
Q9P1Z3
Q9UHD4
P56199
Q9HDD0
Q6UXN7
P13349
Q9Y625
Q8NEH6
Q9NXZ2
Q9BYT9
Q8NA72
Q6PCT2
Q3MN80
Q8IV50
Q9UMQ3
O95049
Q13705
Q9Y240
P29034
Q9BYI3
O43240
Q8N516
V9GYX4
Q8WZ82
Q5YKG5
P35610
Q8IVN8
Q96BK5
Q9UPT8
Q9UJ72
Q92530
P08922
Q8N6G6
Q9NR22
P67870
Q96SL1
Q9NPH2
O75964
Q8N141
Q5VTT5
Q6NVU6
Q8N8V2
Q9Y291
Q96BD5
Q9UBX3
Q15118
Q92888
Q9H4F8
Q9BQE9
Q6NXP0
Q9NX47
Q9Y6A2
Q9BX70
P10636
Q16674
Q8N771
P00995
P23409
Q96NB1
Q9NXH8
P26022
Q9H694
Q8NA61
P05177
O95600
P05108
O43424
Q9Y581
P20338
Q10471
P20645
Q9H094
Q13492
Q9BWG4
Q9ULC3
Q9BYE9
Q5VUG0
Q15032
Q6R327
Q9NV56
A0A0J9YXN7
P41732
Q13425
Q6ZV29
Q8N635
Q5T6L9
P21128
Q96FE5
Q16690
A5A3E0
Q4VBA3
P41208
Q2NKX9
Q9BUL5
Q9H4B6
Q13153
Q8TF45
Q8NFY4
P40926
Q8N9S9
P56704
Q5U5X0
Q96M95
Q9BTM1
P55083
Q9NY93
Q14533
P16581
Q9H6R0
Q96S06
Q5TAG4
Q6P2P2
Q2TA70
Q9H6S0
Q5JR98
Q8N1B3
Q6IBC8
P54108
Q9BYV9
Q8N465
Q9NUD9
Q9NQQ7
Q9Y6H1
Q9NQ31
Q15063
Q86UT8
O14733
P49754
Q96GZ6
Q969G3
P51452
Q9HBL0
P85037
O60706
Q9UKX3
Q8WZ55
Q5VZL5
Q96JB5
P63098
P63241
O00217
P60827
P30039
Q8TBF2
Q92901
Q9H1E1
Q499Z4
Q92567
Q9BXN1
Q07912
Q9ULW6
Q4LE35
P63000
Q9GZQ5
Q9BWJ5
Q5TAP6
Q5TCX8
Q12929
X5D7Q2
Q8N2H4
Q92599
Q6ZQV4
Q16586
Q9UQP3
Q8N9M1
Q2NL98
Q6UWN8
O75123
O94916
Q8NB50
Q8TBN0
Q96GP6
P27352
Q96NU7
O95631
Q9H089
Q14CZ7
Q15436
Q9Y3D6
Q9BRA2
Q9BUP3
W5RX72
Q10589
P35321
P20962
Q15386
Q494R4
Q9HD34
P54296
O60725
O43865
Q8IWI9
A6NJZ7
O15226
Q16647
Q8TCF1
Q9HBM1
Q8TAQ0
P21817
Q9BVC4
Q14154
Q9H3U5
B9EK54
Q92478
Q96JE9
Q86Y97
Q6IB64
P61077
Q8N135
Q709C8
P07316
Q562F6
Q8WXK4
P19484
O95155
Q53QL8
O75820
Q9HB14
Q13444
P07864
Q86X29
P30519
P11498
P61371
Q6PJQ5
Q9P2M4
Q9P0P0
P19652
Q7L5N7
Q8TBF8
O75190
Q9H040
P14598
Q9NPI1
Q9Y6C9
P59047
Q59F02
P01266
A0JP26
Q8IZU8
Q8WUQ7
O60658
Q6FI39
P28907
P16333
Q9BWE0
Q8WXR4
Q9H7C4
Q5Y7H2
Q7Z6C1
O75718
Q9UJ99
Q8NG48
Q9NTK1
Q9H221
Q7Z6G1
Q8IXT5
Q8WWB5
B3KNZ5
Q9BS18
P54727
Q9UHJ6
Q9NV72
Q9UGP5
Q13634
P51817
Q07325
X6R344
Q8NER1
Q9Y6I9
Q30201
Q9NQV6
A6NCI4
Q9H0Y0
P35125
Q7Z4F3
Q9Y330
Q99633
Q6Q759
Q9NSK7
V9HWD1
Q2KHQ6
Q6ZN28
Q9H2H8
Q7L0Y3
Q9BSF4
Q8WV41
Q9NQN1
Q9NP60
Q658V6
O76100
O75864
Q6FG82
Q7Z7N9
Q6P2I3
Q49AG3
Q8TBE7
Q5TD07
Q96IY1
Q86XP0
Q6ZUT6
P43490
Q96MS1
P14416
Q15973
P80162
Q9Y3E2
Q9HBJ7
Q68DY1
Q96E88
Q9P1Q0
Q7L5L3
Q9UQS6
Q86WK7
Q9H5L6
Q8N6R1
Q9H6D3
O95995
Q8NE35
Q6P3X8
Q15257
Q14687
Q5U077
Q9H9J4
P04118
Q99961
O75446
Q76NI1
P27816
Q8IUR6
Q6NVV8
P78410
Q9BSE2
Q9UHF1
Q14008
O14841
P43699
O94955
Q59H37
Q96BX8
W8W3P5
Q63HQ0
P54762
O60844
Q9H1Y3
Q9BXB1
P30048
Q9BZG1
Q6N043
Q13395
Q15849
Q15040
Q7Z3Y7
P49795
Q53GT1
Q1I0L3
Q5JWF2
Q6UWN5
Q5JVG2
Q9H426
O00194
B2RV13
Q9Y6D9
Q99988
Q15413
Q6FH36
P14091
Q9NZU5
Q9Y2C4
Q6X784
Q8WVF1
P22626
Q6NVY8
Q13449
Q9H295
P82932
Q9UH65
Q9Y5S8
Q9BWV3
Q8IW54
P80723
P51553
Q76EJ3
Q12840
Q8N9W5
Q9UPM9
Q8N1S5
O43790
Q5XKK7
S4R438
O43181
Q15628
Q8TCP9
O00422
Q8IVH4
P43353
Q9NWR8
Q86UZ6
Q96T83
Q9GZP4
Q9Y4F9
Q8TAP8
Q5VWZ2
Q9C0E4
P07315
O75593
Q2M2I5
Q16378
Q86TP0
Q9UPP1
Q96LM6
P52948
Q969G6
Q59FD5
Q8N9F7
Q9NP92
Q96B45
Q86UT5
Q96BD0
P36941
Q8NHS7
O00222
Q02790
Q7Z412
Q9UPS8
Q14139
V9HW60
Q86XJ1
Q9Y3D8
Q8N6N2
Q6IBE5
Q15291
Q53Y06
P12980
P61236
Q02338
Q9H293
Q96LD4
P38571
Q7Z2K6
Q9Y5U8
Q969Y0
P23297
Q9NRH3
P16435
Q9H444
Q96DM3
Q96MX3
O60241
Q9HCU5
Q8NH10
Q9GZM5
Q9ULI1
Q9UBZ9
Q8TCA4
Q9Y3E0
Q96RK4
Q9NVA2
Q9P2K2
P31150
Q765I0
Q9Y5E8
O15527
Q15276
Q96QU6
Q53EU6
V9HWI0
P22303
Q96GQ5
Q6NXE6
Q9NNZ3
P48163
Q99676
Q8IY40
Q5SXH7
Q9H0W5
Q7KZA3
Q674R7
Q9BPZ3
P23219
Q9BZD6
Q08830
Q8IV20
Q9Y4Z2
P16520
Q15842
Q401N2
Q9P2R6
Q96NL1
Q9H598
Q9BSU3
Q9P2E3
Q9NPC3
Q9HC35
Q14451
Q9BTT4
Q9UBK9
P36915
Q9UPF3
P08476
P61960
Q4G148
Q5VZ89
Q9H902
Q9H9Y2
Q9UPQ4
Q9NWQ8
Q567R0
O60755
Q9UL01
V9HW43
P82933
Q12837
Q5TAX3
Q96RK1
P54803
Q96QA5
Q9H6B4
Q7Z5D8
Q9UDY4
P22466
Q02252
P50749
V9HW48
O95025
Q6FGW4
O75385
O00483
O75688
O60931
P49458
Q7L4E1
P43119
Q14197
Q9NQ92
Q53T66
Q13886
P30926
P04628
Q9UGL1
Q7Z5G4
Q5JTW2
Q96EK9
Q15631
Q15906
P17302
X6R824
Q6IA86
P14653
Q86VZ4
P10074
Q9BRU2
Q9C0H9
Q9Y639
Q8WTP9
Q00532
Q9BY08
P59044
A0A087WT10
Q13596
Q6DN90
Q6ZU35
Q6I9S8
O15547
P59991
P01579
Q6IAW5
Q9P0M2
Q6ZVX7
Q8IVB5
U3LUI4
O60437
Q6P4R6
Q9Y5A7
Q99735
Q92569
Q9Y520
Q9Y2R9
Q59FE1
Q6IB63
Q96DH6
Q96SD1
P78509
Q9Y6I3
Q9UK99
Q5HYJ3
P38117
Q9NXJ0
P60520
Q8WVV9
P12829
Q06413
Q7RTS9
O95248
P49281
Q8WUF8
P08910
Q9UK10
Q15562
Q00688
Q53ZR1
Q5STB2
Q96IV0
A1LT96
P67809
B1AK53
P02763
Q8IXM3
Q9Y3Y1
Q96LZ7
Q8N9R6
Q5M9N0
Q9H1B7
X5DQN9
P54793
O96015
Q6FHQ0
Q5TEJ8
Q8N1H7
P51648
Q6NUN0
Q2TB18
Q6PI78
Q99759
Q92629
Q6AI28
V9HWF0
Q9NQV7
O95757
Q8TAG5
Q8IZ83
P36639
Q9NU63
P23416
Q9BY64
Q9ULE6
Q8TAA1
Q9Y264
Q2M3K2
Q9H8P0
Q969X0
Q9NSD7
Q96EF6
Q8TD86
P54840
Q9P0K7
Q8N138
Q9NQ25
Q9UID6
Q6TCH8
Q5VVW2
O95486
Q6IWH7
P0C0S5
O14948
Q15393
P23763
Q92785
Q5T942
P63104
O76080
Q59FA2
Q05048
Q6FI23
P41214
O15520
P61978
O94760
Q15633
P22694
Q16587
P31943
Q9UBQ0
Q9UBM7
Q9H0X6
Q9UN19
Q9Y6M1
Q9Y5V3
Q708E9
Q96MX6
Q9H4Q4
A0A075B6E9
Q5K651
Q9H1D0
Q86YV0
Q9UNS1
Q96F31
Q8N8V4
Q8N5J2
P08567
Q9ULQ1
Q8WWV6
Q9BYK8
P14555
Q92545
O14964
Q7Z4H4
Q6IBR8
Q9BV99
P46779
Q96B36
O60285
Q96JQ5
Q8N5S3
Q4LE36
Q8N1G4
O60906
P13056
Q9NRD0
Q56P03
Q9UI12
Q9NRZ5
Q1XBU8
P49427
Q8N126
Q9H3G5
Q9BX68
Q96NH3
Q9NWB7
Q86UZ8
Q5SW24
Q6ZSG1
O60669
Q9Y3S1
Q92624
P67812
A6NGR9
A6NCQ9
Q96MY7
Q9ULB5
Q9NPF8
Q9BY89
Q96CM3
P61970
Q12789
Q6ZSY5
P08263
Q8NA70
Q9HBJ0
P48200
Q9GZQ3
Q15049
O15335
Q96QE5
Q13129
Q8N3J5
Q96GE7
Q8N7X1
Q9Y285
Q92949
P01127
P78333
Q9Y5N5
P82914
V9HW73
Q99594
Q9P281
O75192
Q5BJD5
Q9Y5G8
Q2T9K0
Q13224
P23193
P38159
Q7L8W6
Q16630
Q9UL26
Q96RU7
Q96HC4
Q9Y5T4
Q8NBT0
P40879
Q6IBW4
O95817
P21281
P28335
Q8NEA5
Q6P387
O15050
Q658N3
W8JXM2
Q8N0Z6
Q9Y3A0
O76062
P02795
Q99687
Q0D2K0
Q96T55
Q9HAN9
X5D2L1
Q96E35
Q8IWV7
Q9HD15
Q9UKM7
Q6EWN4
Q8IY73
Q9BVH7
Q9NUL7
Q96LC9
Q9H900
P58005
Q8NCM9
Q9BXT8
Q8WWZ8
P25090
Q96GR4
Q96NA2
Q6IBA2
Q92508
Q5VU69
O14526
Q9H3P7
P17544
O00505
Q53QZ3
Q9H7B2
Q8WV37
O15503
Q86XT4
Q01538
O43572
Q05CI3
Q8N567
Q96HH4
Q8WV24
O43719
Q16655
Q9UHW5
Q9UJW8
Q9NSC2
Q6PD56
Q86UW1
Q9P2W9
P55060
Q86YJ7
P16870
Q9NW15
Q8TAE6
Q9Y3Z3
A0A0B4J2A2
Q3KRG8
O60603
Q9NYC9
Q96N03
O94933
O43502
Q6UXH0
P55344
Q8N139
Q0EAF5
P46783
P31268
Q86SJ6
O60911
P36508
Q9Y5X2
Q9Y4F1
A6NJ08
Q96K17
O00154
Q9HBU6
Q15904
Q9NQ29
Q9UBG3
Q8IXJ9
Q15020
Q9NP64
Q8TBE9
Q8TDD2
Q460N3
Q69YQ0
Q9BX69
Q8ND07
P62826
Q9Y3V7
Q9Y6I4
Q0D2J5
Q6QHF9
Q96QR8
Q8N9N7
P98073
P37108
Q96S55
Q9ULV5
Q9NTG7
P20594
P16619
Q9UER7
Q9NPA8
Q9P2D6
Q92558
Q03405
Q53H76
Q6IA69
O76093
Q5VSY0
Q6PKC3
Q9NPJ8
Q99442
Q9HDC5
Q9NX63
Q8NCX0
Q9HD26
Q9NQX3
Q9HCG4
Q9H8G1
A8MVX0
Q9Y624
Q9Y2E6
Q9BS31
P56159
O15165
Q8IVN3
A6NMD2
Q13541
Q9NZG7
O75635
Q9Y615
P13473
P22413
Q96HN2
Q8WUA8
Q7L4P6
Q9BW24
O75356
Q96GJ1
Q15319
Q9UL45
Q6UXP7
O75487
Q9NY28
O14933
P31937
Q9NVP1
Q9NX20
A6NGB9
J3QRS1
O43423
V9HW95
Q15323
Q9Y274
P41968
Q6UX07
Q96DU7
Q9UF02
Q6PEZ3
P0DN25
Q96M61
P17612
Q92688
Q9UPM8
Q9Y2R2
Q92598
P48426
Q8N9W4
Q9NQB0
P57075
Q96GE4
Q9UF11
Q6NVX3
Q9NYU2
Q14669
Q76B58
Q16540
Q969I6
P52952
P41222
O75880
P55000
Q9BPX1
Q8N6W1
P54764
O14862
Q9BUN8
Q5HYA8
Q9H8X9
Q6PEX3
P20851
P62244
P12104
Q9BXU3
P52790
P14679
Q8N239
Q92953
P35348
P42224
Q9Y252
Q9H808
P08493
