Protein
Q9NRI5
Q13393
P32239
P42225
Q8WTW4
P04985
P11177
Q15120
P02790
Q8NEM0
Q27272
P11500
P07339
Q6P4T3
Q9NR30
P01903
P49716
P29994
O14936
Q60803
P04618
Q13216
Q9P0U4
P04229
P61254
P49959
Q8ZNR3
P21917
P40937
Q8N3Y3
Q9BYB0
Q8NA29
P07269
Q9Y2G4
P61925
P53004
Q9H1A4
Q49A88
Q9H5Q4
Q6ZWS8
Q99880
P25977
P62945
P20827
Q9NZI2
Q99259
P26447
Q04917
P23771
P49674
Q96PM5
Q9ULW0
O43189
P06213
Q9NPG4
Q96F15
P50542
Q12802
P40692
O14920
Q9I9A7
P06400
Q8NBP7
Q7LBR1
O96020
Q9BRQ5
Q9UMS4
Q61033
P78423
Q96PK6
Q13330
O75081
P49790
P49769
Q9UPY8
Q14566
O15455
Q9H244
Q13951
Q9BXW9
P62820
P84228
P01912
Q8IXK0
Q9HBA0
Q60994
P42655
Q9BUJ2
P87108
O75351
P51449
O00506
Q91X05
P01130
Q8VSC3
Q99708
O43164
P15882
Q5SQX6
Q9UQB3
Q9Y6P5
P46406
P53999
Q9NPJ4
Q923E4
Q9C000
Q9HCJ0
Q9Y2X0
Q15435
Q96BH1
Q9Y566
Q9H9B1
Q9UGU5
Q96QV1
P55087
Q00535
P82664
Q15678
P78406
Q62656
P51679
Q9Y679-2
Q8IWT0
Q8VCD5
P55273
Q86TM6
Q70CQ3
Q9NYB0
B1INP5
P30989
Q62074
Q9H7E2
P21333
Q9WUN2
Q9NQT4
Q14527
O14669
Q9UM13
Q92833
P25024
O75143
Q13873
P34741
P03372
P04489
P62158
Q9JIZ5
P43026
Q9BYP7-2
Q9NRR4
Q7Z2W4
P28827
P49459
Q92922
P04512
Q9NY65
O15054
Q9NS83
Q8C2B3-1
Q8ZNG2
P04085
Q8TAM1
Q9Y243
Q9Y6Q9
P81122
P51665
Q9HC16
P52732
Q9UJX6
P48553
Q96RR5
Q9EP97
P15056
Q99832
Q92956
P62318
Q6UXV4
O54724
P06748
P17707
Q8TDY2
Q5VWG9
Q8N697
Q9H4B7
P11362
Q9UHD9
Q99NB1
Q6EMK4
P01588
P24468
P09055
Q86SX3
Q08945
Q15629
Q9PVK1
O75056
P50148
Q9QXD8
Q13416
P04899
P97260
P28908
P05455
P00751
P00974
Q9UPN9
P69682
Q5VST9
O35903
Q16891
P18509
P32776
Q9H446
Q12860
P30665
P26361
Q96FA3
Q9BSJ6
O54967
Q29RF7
Q9NX02
P04896
P17813
Q9NYG5
Q13740
Q13620
Q8NHY2
P06756
P06396
P03406
P05113
Q09472
Q9Y678
Q9Y4D1
P50851
P19332
O43504
Q86U42
O35696
P03956
P80188
Q9Y6W5
Q03252
P11831
Q9Y5B0
Q13472
Q07832
Q9UHR4
Q07161
Q14209
P48551
Q9H9G7
Q13291
Q06141
P62314
P55317
P06127
O15212
Q08AE8
Q920B9
O95402
Q800Q4
O00175
P62330
Q96CF2
B2RUR8
Q12959
P98170
Q5BJU7
P24394
P32505
Q96P20
P35968
Q9H3S7
P15923
P47992
P51686
P30153
P48546
P19174
Q06330
P22314
Q80U70
O60934
Q13191
Q92608
Q68DK7
P60900
P61007
Q15078
P13693
Q9NRY4
P78364
O15511
P01569
O94906
O14734
Q14188
P62195
P81877
Q14789
P63211
Q5TEA3
Q05320
Q9Y4B4
O14662
P24723
Q15116
O88763
P70335
Q7Z7H8
P16471
O14777
P25685
P17382
Q9H0E9
P35439
Q8WTU0
Q7Z6B7
Q16778
P63208
Q99741
Q9H6E5
P70388
P30999
P0C6U8
Q8C0P5
Q3ZCQ8
Q96KQ7
O41955
O14497
O88384
Q8IXN4
Q8N201
Q6TVJ4
Q01279
O96013
Q9JII7
P38432
O88895
Q9NVR5
Q6PH85
Q14671
O43541
Q96JG6
Q12965
P07437
P63279
Q9UKB1
Q96KR1
Q13085
Q86YS3
P26358
P25799
O15027
Q01081
Q7Z333
P33151
Q8NFR3
P14174
P29387
P17980
Q786F2
P17095
Q92466
Q9QZ88
Q92522
Q9NV70
O15360
Q9Y698
P30203
P21796
Q8VBV4
P25491
P03129
Q13418
Q9BT25
Q86XR7
Q99707
Q9UQL6
Q6NSJ5
O15062
Q14901
Q61730
P07141
A4QP34
P07237
O95396
P29350
O15350
O43617
P06730
Q8IXJ6
P20839
Q9H0U6
P61086
O60353
P55735
Q9GZT9
O00254
O00158
Q16512
A2AGH6
Q96B97
Q01094
O41949
P28322
Q7Z4S6
Q02297
P10243
P10599
Q8NFW9
Q13535
Q02546
O43157
Q9UBX5
P11310
Q9CQ20
Q01320
P40967
Q96SN7
Q969J5-3
P16144
P06241
P32883
Q15468
Q62897
Q9DCH4
P46109
Q14565
P04492
P18848
P49760
Q8IWE5
O15123
Q90693
Q91WS2
Q9UNK0
Q9UBW8
P24385
Q13586
O41970
P49917
P47876
P02649
Q9NVC6
Q9NZN5
P35658
P27884
P06624
P30101
P21860
P10997
P61586
O08734
Q92730
Q01196
Q9BWF3
Q9Z0Z7
P59594
P42227
P78371
Q8TEX9
Q9UPS6
Q96CA5
Q9P021
O57300
Q99665
P50748
Q61686
Q9Y6C2
P13688
P42345
P49023
Q02750
P25789
Q10570
Q91WC1
P48003
P32780
O15444
Q13555
Q14449
P16152
P26231
Q8K4K2
Q05152
P43268
P35963
Q6UN15
P32300
Q9UBC3
Q9UJX4
O95714
P63101
Q8IZD4
P55884
P49798
Q9UM54
P55899
Q9NPB9
Q8IWY9
P15085
Q7L2H7
Q8IY57
P54284
Q9BXC9
Q6GQQ9
O76031
P70315
Q8WX92
P49767
Q8R418
P62136
Q5FBB7
P52298
P35368
P04910
Q8VSD5
E9PWH2
Q2F862
O94992
P13497
Q12906
Q9UPY3
Q5TAQ9
Q13490
Q7Z406
P24768
Q02224
O15315
P60710
P17879
Q9P0M6
P05412
O36972
P01108
Q6P2E9
P57058
O75376
Q13351
O95163
Q9WTX5
Q92878
P15311
Q9BV40
Q8IVH2
Q99257
P60953-1
Q9TUF9
Q01664
Q99471
O15446
Q92783
Q15545
P51800
P27487
P54311
P13725
Q04724
P06454
P39958
O55128
Q9WUU8
Q13094
P12504
Q03527
P30409
Q15005
D4HL82
P88987
Q86WV6
P10085
F5H9D8
Q3U4G3
O14522
Q8VEB1
Q925J9
Q15843
Q5H9F3
O35344
Q15365
O43913
Q9UHB6
Q8GZB6
Q99728
Q8WUW1
Q9UHI6
P02489
Q9NVF7
Q8IYH5
P09616
Q9BXW4
P23198
P49278
P84077
Q14678
Q9H222
Q9NRC8
O43312
P08238
Q8N4Q1
Q14966
Q9NVI7
P55040
P02570
P01730
Q15554
Q96PU5
P63037
Q62296
P25120
P19838
Q7BMV7
O43156
Q08379
Q15428
Q9Y2U5
P97573
P60880
Q9Z1W4
P16298
P41586
Q93KQ6
O95365
Q9Y2W6
P36871
P0A2M9
P49848
A0FGR9
P88991
Q5T1C6
Q15654
P08172
Q99JA0
Q96RU3
P48960
Q6UX71
Q09161
P24390
Q71SY5
P17987
O76003
O70405
P60468
P23396
Q02535
Q92925
P98158
Q9BUH6
Q9Y5I7
Q86UQ8
Q13485
Q2I0M4
O75496
O75821
Q9H6D7
Q9C005
P62942
P15374
P35221
O57464
Q13158
P30533
O88792
Q9YP87
A5PJW8
P55957
Q13188
Q13507
Q9NZN8
Q71U36
Q8K3Y6
P15646
P51795
P68951
P01241
P19335
P97953
Q9QXE7
Q92526
Q9Y6H5
Q6TVJ7
Q92973
Q3MJ40
Q15147
Q9JHI9
Q9BZ95
Q70YC5
O75462
Q921C5
P13747
Q62073
Q9Y3I1
Q9BQB4
P32561
Q9R194
P11171
Q92804
P17861
P40855
O96019
O43491
Q96EQ8
Q13428
Q9Y2Q5
Q9UJ41
Q8J025
Q7Z6G8
P17252
Q16873
Q8R1H0
Q5VW32
Q9NZI8
P08228
P98156
P13569
Q04864
O95983
P32418
O94927
O15530
P63272
P30273
Q9UGN5
P55212
P39748
O14737
P31371
P03081
P14621
P51114
P05198
Q9ESN6
Q96MU8
O15020
P10747
P24275
P48357
Q08J23
Q9Y2Z0
Q9Y5R6
P42566
Q13190
P26651
Q15916
Q16666
O96028
Q16795
O60563
P56945
Q05438
P15207
Q6KC79
O96433
Q8N1L9
Q15768
Q3KNV8
O43819
Q9ULD9
Q09428
Q60610
Q9H792
O43924
P22290
Q12980
P70180
Q9Y4X5
P70351
Q16629
P49869
Q1AJM5
P06276
Q9UBU8
Q9IW12
P01233
Q68CZ6
Q96GS4
P18085
Q6PD62
Q13882
P20226
Q92854
Q9P2M7
O43463
P26450
B2RQC6
O95931
P08173
Q9P2Y5
P17181
O00206
P02647
Q8X2D5
P45381
Q01484
O88513
P84233
Q60974
P34021
P88986
P97798
O95810
P00742
P22455
O41790
Q93074
Q8VI24
P50402
Q9UQC2
P38398
Q15605
Q96CB8
Q9H1Y0
P05019
Q9JIB6
P47880
Q9C0A0
Q15819
Q6ZMJ4
P21372
Q15036
Q9UK61
P05141
O43521
O95185
P13984
P18850
P02751
P62308
Q9HCS7
Q96F86
Q14116
Q96S15
P27708
P27037
Q92993
O15297
Q15672
P62871
Q8IWH2
O75899
Q6P1J9
P39008
P49662
P37023
P88996
Q9BXK5
P03254
P18827
P02281
Q06547
Q96D31
P50613
O43516
P13804
Q8VI67
Q13526
P41221
Q9GZR7
Q15223
Q86W92
P78380
Q9UIV1
O00592
Q4JR05
Q8NG31
P13861
Q6UWZ7
Q9BY44
P30307
Q03142
P29317
O00401
Q99743
Q13451
Q99683
O41969
P56279
Q6TQR6
O14770
P01275
Q8BHJ5
Q9UKV5
P20309
O14810
Q5VIR6
Q96C41
Q9ULT8
P15692
Q9UBE0
Q96B01
P61244
Q14839
Q9UBV2
P33993
O60242
Q09057
Q96NB3
P26367
O95219
Q15046
Q94818
Q9Y235
Q8TAP4
P13765
Q7Z589
Q8C1B1
Q92830
Q9P0J0
O14746
P55011
P08709
Q9P209
P02794
Q7Z7C8
Q96CB9
O00170
O15234
Q8VC62
Q75RY0
P56962
Q9UID3
Q13148
P27797
Q8N8U9
Q9GZU1
P15976
P43487
P20248
P55210
O43684
P18464
P61968
P26927
O43752
P22674
Q9P1Z3
Q13257
P56199
Q16623
Q8IWZ6
P25801
Q64507
O14974
Q13573
P19447
Q80WQ6
Q3U6Q4
P62873
O08586
Q96JK2
Q60644
P46937
P62995
K0BRG7
P35354
Q99497
Q15544
Q6PF93
P03139
P20393
P25963
O95136
P67870
P17676
Q8IV04
O88508
O00626
Q7Z3K3
Q9H492
O43543
O00585
A6NIH7
Q7KZF4
Q2VPD4
Q96BD5
P57789
Q9P0U3
Q15118
B2L3N7
Q9ULQ0
P49257
Q96HS1
P10636
P03126
Q96EB6
P28845
P03230
Q15025
Q00566
E7ENU5
Q9UKT9
P23508
P34244
P32971
P49368
P78556
P20338
Q7Z6K5
P50503
Q3LXA3
P10644
Q9NXB0
Q9Y371
Q8VC56
P27540
Q6R327
Q9NV56
P63017
P50395
P97318
Q96QK1
Q8NFT8
Q02078
Q96FE5
P52701
Q92600
E9PT20
P07900
Q14019
P28028
Q8CFN5
P09651
Q5VZM2
Q9QXG4
P38217
Q6RCR0
Q9H4B6
Q13153
P23497
O41956
Q14005
Q924T7
P56704
Q04323
Q8NC51
P20591
P45984
Q8IZH2
O43353
P16581
Q13424
P42224-2
O60880
Q99684
Q86UP2
P04925
Q99816
Q9P289
O43474
Q80UE6
D2TT37
P36956
Q13232
Q9BZF1
P21980
P27732
P97299
Q16566
P54645
Q57236
O10647
P20916
Q9HAT8
Q969G3
Q8VDS3
P08047
Q96MW7
Q9HBL0
P11474
Q8NBS9
Q14620
Q14191
P08700
Q9NT62
P62333
Q9Y618
O41951
P63098
Q29983
Q99807
O14965
P36876
O35343
Q07912
Q13163
P05111
P61247
P63000
Q5I0H3
Q16181
P15336
P03281
Q12929
Q14205
P11487
O95251
P09913
Q9UJF2
O14966
A6ND01
Q13617
Q9WUL7
P23528
P25686
Q14204
O94916
O43264
O94979
Q05639
P23246
P27352
O41963
O95631
Q16658
P03366-PRO_0000042285
O75618
Q10589
P54619
Q8BK63
Q17UT5
Q99PZ6
Q07866
P16403
P97947
Q7Z419
P01317
P47825
P28067
Q04199
Q8IWI9
Q9HAR2
Q9XSM3
O15516
Q9HBM1
P61981
Q9BVC4
P21279
Q969G9
Q96SW2
O15226
Q92478
P61088
P61077
P28300
Q9H8S9
G1T7G6
P06498
Q9P0L0
O75330
O08852
Q9UPN4
O95155
P10600
P62805
Q562F6
Q13765
P19484
P70280
Q8WXF1
P52798
Q01826
Q9NS28
P30519
Q92841
Q92583
P11498
Q3SYG4
Q8BKI2
Q8NEZ4
P12830
P18887
Q96QF0
Q4ACU6
Q62226
Q96C10
P02786
P14598
Q99NH2
Q9NPI1
Q9Y6R1
Q61188
O89100
Q00839
Q2Y0F1
Q12879
Q01887
P14678
Q9UNZ5
P31938
O00755
P53762
O75461
P20936
Q13263
P16333
O08863
Q9Z1X0
P14921
P10809
Q9Z3B6
Q9UQ80
Q03933
P13945
P09936
Q9H221
Q99717
Q99871
P21912
P30671
P08123
P78352
Q9BS18
P54727
Q9H619
Q13233
Q9GZM8
P33176
Q9UGP5
P21709
Q07325
Q12772
Q30201
Q9BSI4
O43159
P02593
Q9H2X0
Q8VGC3
Q8WXH0
P60484
Q05499
Q8TEL6
D3YRZ7
Q9UHH9
P36873
O75146
Q14012
Q86V81
Q9Y2L5
P15941
Q01970
Q9CR95
Q15642
O60447
P53539
P15260
P54259
Q92844
Q9BSL1
P12270
P43490
Q9UN86
P14416
Q8I2J4
P29353
A5JGM8
Q9NZZ3
Q60598
P19138
Q6TVJ1
Q9P1Q0
P51617
P89903
Q15466
P33240
Q8T045
Q8K4S1
A7U8D3
Q9U299
C3RSF2
Q99836
P16871
Q99961
Q15814
P35214
Q13315
P23443
P23573
Q06945
Q15139
Q9NXG0
Q9H4A3
Q3UHD6
P28033
P29033
Q8C456
P27930
P31749
P13500
Q9Y5U5
P01111
P63058
P35226
P26678
P26641
Q9Y230
Q92828
Q9BXB1
P30048
P43488
O41964
Q01085
Q05195
O61735
P08575
Q96RN5
Q9IH62
P61081
Q7Z6M4
Q4V328
Q62120
A2RRP1
Q9P126
Q15796
Q8WUI4
P20263
Q9UL03
Q9H4G4
P50990
P08865
Q9CPX6
O15372
O60506
Q96K21
Q9ERI2
Q9HBL8
O75962
P41567
Q7Z417
O00194
F8W7T7
Q8ML92
Q5FWF5
P78344
Q85737
Q9Y6D9
P16410
A0A0R4ISJ3
P16778
P50750
Q9NZV1
A4D1B5
Q9BWU1
O60716
P22626
Q16611
P52435
Q9UM47
Q9Y5S8
O43542
P11387
Q8N1F7
P28068
P21673
Q13415
P52735
O88838
O95715
Q04511
Q12840
O35274
Q91YS4
Q86Y01
P07333
P12368
O15014
B2CML4
P02687
O60356
Q9BUL8
Q15628
P15104
O00422
P11802
A6NHX0
P22681
Q6UYC3
Q13255
P29375
Q9UPP1
P52948
Q969G6
Q9ERG0
P53667
P97820
P03120
P57729
O15514
P01009
Q8N3Y1
P43558
Q9C0C7
P56857
Q1PHM6
O41962
Q06587
P36941
P06340
B7UNX3
O90156
P52179
Q9BY67
Q02790
Q8IU57
Q05516
P62304
O75486
P03122
E2RZS2
P10767
P21554
Q15291
P51685
P12980
P27870
Q2N0S6
Q96P16
Q6UX06
Q6IN36
O75925
O95644
Q8IVT5
O00232
Q01705
P26043
Q9QWJ9
P24043
P16435
Q9H444
P36405
Q8NBA9
P70168
O00762
Q99627
P42771
P60709
Q96BY2
Q96RK4
Q9NVA2
P03407
P01584
P63212
Q6ZYL4
Q9BSJ8
Q969J5-2
Q13950
Q15276
Q96EA4
P22303
P35637
P47811
P42702
P09038
O94873
Q9NZ45
Q9UJX2
P47877
P24588
O00291
Q96L73
P27467
P52583
Q96RK0
P97496
P15127
Q9HCE5
P00797
Q13489
Q9H0W5
Q9BRJ2
P98078
Q9UJY4
P16520
O43242
Q14974
P63214
O14807
Q9P2R6
P22914
Q8WVC0
Q9SJF3
Q6NXK8
P69284
Q14451
Q9BTT4
Q16602
P36404
P50281
P08476
P40223
P03070
Q86VP6
Q15013
Q96IZ0
Q8Y6A8
O14931
P70399
Q01831
Q9UKT7
P08913
O15318
P25098
P62937
O94925
Q00403
P35606
P19793
Q96T58
P15529
Q9Y6B7
P27824
O75533
P23468
Q70E73
P59768
O75385
O14595
O95727
P54274
P35609
Q13509
P49458
Q92797
P10845
Q8TEP8
Q9UMX0
P48995
Q99933
Q15011
P21589
Q8TD31
Q9NR28
Q12756
Q8ZQ79
P18846
Q13888
Q8WVM7
P15248
O43379
Q9UGL1
P46939
P20701
Q15906
P14682
Q15631
Q6IA86
P41597
P47879
P14653
P17936
P02675
A0FGR8
P56817
P01138
O00180
O70172
P54646
O75044
Q9UKL0
Q9J4B7
P36894
Q13596
P32871
P33681
Q15797
P01579
P24941
O75051
P0C0S8
A7U8D2
Q9Y613
O41927
P00734
Q9Y520
Q92569
Q13557
P79114
Q07666
Q03555
Q13936
P04843
P04156
Q86SQ0
Q496J9
P30260
Q9UK99
Q96SB4
Q14192
Q96B02
O95140
P38117
P60520
P29475
Q06413
Q9Y4E5
Q9NTI5
Q9UGM1
P49281
Q80UW2
Q05655
P05067
O95271
Q07864
Q66793
O95994
Q9UQN3
P62140
Q15562
P15318
Q62799
Q9NZ52
Q7Z6J0
P67809
Q61644
Q08499
P61962
P50991
P47813
O14582
Q9P0N5
Q9H6L2
Q99598
Q9NVP2
P24643
P55265
Q5M9N0
P12814
Q9NS91
P56856
O89110
Q9Y4C1
Q9H9A5
Q9Y296
P60202-2
O60566
P70166
P82094
P35739
P16234
Q9Y2G1
Q13227
Q99759
Q9UN42
Q92547
Q9BUW7
Q8WTX7
Q6ZQ08
Q96KK5
Q86YC2
O14641
O96561
Q9BT67
P25446
P27671
Q9K0V0
Q9NZS2
O14617
P54287
Q15750
P60568
P32519
P21856
O14735
Q8N138
P49870
P19419
P0C0S5
P43403
Q96EP0
P23921
O43557
P01106
P01135
Q15393
P12956
Q01082
Q92785
Q9UPT5
O15520
P63104
Q16665
Q5EE38
Q12983
Q00496
P61978
O54941
Q15633
P35570
P00813
O94760
Q9UBQ0
Q14627
Q9QXA3
Q13772
P52491
P02538
P98083
P41279
Q9ULJ7
O54864
P70302
Q9UNS1
P24863
Q92692
Q02817
Q96CG3
P42338
Q96B86
O14964
P49789
P27038
Q63198
Q08116
B7UM99
Q9HCH5-3
Q71DI3
P17480
Q12972
O60499
Q08462
Q9UGI0
P41164
P48059
P29083
Q15019
P60953-2
P32119
Q6WBX7
P00441
P48735
O00743
Q13114
P49427
P02511
P01308
P03170
Q62689
P40344
Q6ZSG1
Q8IY67
Q9H0U4
Q9Y2Z4
Q9NR96
P67812
P04578
P05023
Q6ZVN8
Q14152
P68255
Q13177
Q9H2K2
Q8WUM4
P61970
Q4UG71
Q12789
P68431
Q8NB16
Q61143
P46099
Q9Y285
P16066
P51668
P01127
Q07120
P02879
O75716
Q9NZU7
P62807
P12931
O43143
P41180
P33992
Q15172
Q9XVR6
Q99594
Q14493
P78504
O14625
Q13224
Q16236
P23193
Q6PFX9
Q15465
Q6ZN18
P38159
Q64359
Q16630
O15550
Q96HC4
P47863
Q5NBX1
P51608
P21281
O15084
O95817
P00558
Q49AN0
Q06187
Q9Z0S6
Q8R5C8
P26232
Q8TEK3
P61006
Q5T2D3
P01024
Q9NWT6
P02795
Q9BWW4
P51684
Q9D8B7
P30491
Q71F23
Q15233
O94875
P08588
Q9HAN9
P29066
Q8IWV7
Q9Y265
P53350
Q504Q3
O60684
Q15811
Q9H900
P52292
Q8WWI1
Q8TCN5
P58005
Q02363
P41910
P88981
B1AKG1
O43539
Q13185
Q96GD4
O00257
P49802
P02749
Q8WXD9
P32558
P62974
Q9UHV7
Q9NQS3
P15884
Q96NA2
P62743
Q13131
Q9H3P7
Q08752
Q9WTL8
P16092
P16104
O00505
P04180
B2R4V0
Q9FNE9
O15503
O43572
Q9BXM7
P48061
P08559
P42346
P15531
Q7Z429
O43719
P46933
Q14683
Q99496
P70380
Q8IXI2
Q07478
Q7Z7A1
O60238
P36897
Q9P2W9
Q8R5B6
P20711
P55060
P09467
Q9Y3Z3
Q9BQA1
O60603
P30990
Q95KV1
P40225
Q9UIF7
O43502
Q8IX03
Q96K76
O15354
Q01694
P04488
O19691
P40938
P49736
Q86V48
P55064
P52333
Q658P3-1
Q60809
P13236
O08816
Q9WU42
Q6FI13
P31323
Q96QB1
O75909
P25025
P41832
O09053
Q15370
Q9BXN2
Q14160
Q8IXJ9
O00339
Q8WWA0
Q69YQ0
Q14956
Q9BX69
P25961
Q91ZW3
Q7L576
P62826
Q06455
P08603
P01112
Q13569
P17677
P08670
P62316
P88993
P11345
P37108
P35408
Q15059
Q9GZU2
O95782
Q9NTG7
P06766
Q5VT06
Q9UER7
P51610
P07992
O60264
Q61026
Q96RI1
Q92558
Q8ZMM8
Q03405
P01215
Q9Y2Q3
Q12967
Q99613
P50615
O94761
G3MZY8
Q5VSY0
P50591
P32121
P43356
Q9UPQ9
Q6P2Q9
P32927
Q9NQX3
P08362
Q9H944
Q92614
Q969T9
Q8NBW4
Q04912
P56159
P25054
P41250
P19387
Q99523
Q13541
P22830
P41182
Q08050
P49682
P51693
P36888
P0DJ89
Q9NYY3
P62161
O88351
D5MTH0
P23258
P22087
P38919
P01375
P02792
Q9BXL7
O94986
Q9NYB9
P40763
Q92843
O14933
Q56061
Q07812
P02533
P61073
O14908
P40136
P41968
O70361
Q9UBP6
P26038
P58546
B4DYZ0
P31000
P17612
P52584
Q9Y2R2
O95602
Q8NEY8
Q9UG22
Q9NQB0
Q8QZZ8
Q9Z0G0
Q9HB90
P15917
Q99547
Q9JXV4
P16050
P00491
P31424
P35250
Q9JM54
O75880
Q9H334
Q53EL6
A6H4P0
P54764
Q9UQ84
O14862
Q16790
P35348
P42224
Q9H668
Q10741
Q03001
Q96EK4
Q9JK11
P53618
Q6NZ36
Q5EG47
O95613
P02545
P08648
O14607
Q8IWF2
Q13009
O43896
O15144
Q15788
P55268
P62706
Q4FZB7
P12259
Q15643
Q06609
Q9UBL3
O94921
Q9Y5B9
Q16820
Q9Y383
Q8NFG4
Q28147
Q920M9
P43432
Q03114
Q7L1W4
Q96AP0
P18206
Q8C0J2
P56545
P52272
Q9UKV0
P29476-3
P12319
Q9UKV8
Q96K62
Q7KZI7
Q07955
P35585
O43663
O35468
Q8TF76
Q15910
Q96DE5
P17947
Q96LI5
P20651
Q9K0U9
Q9BPX5
Q24325
Q15054
Q5U651
P15514
P06931
Q28269
P28290
C9E3B4
Q96G30
Q9UM07
P20963
Q8NEB9
O15243
Q9BUQ8
Q86YF9
Q61656
Q04211
P41136
Q9Y3Q4
Q8IY34
O43633
P01574
Q62311
Q12154
Q13616
P61956
P15873
P21580
Q60680
Q13200
P02340
Q9ULD0
Q14247
O75387
Q9ULZ3
Q61411
Q9UIG0
Q9R016
Q9NPJ1
Q01968
Q61699
Q969H0
P09619
Q14114
O41931
O95461
Q9QAI7
O95831
Q16576
Q9Z1W9
Q9NY59
O60885
Q15388
O15394
P49715
P25445
Q9NVI1
P89079
Q9Y6D5
P41002
O60337
Q9Y2J4
Q13438
P18075
P01019
P52799
P02768
Q9UBD6
Q9UL17
O14867
Q76N32
P26010
Q4JIM5
Q99459
O60573
O41958
Q99996-4
Q16514
P26006
Q9BTM9
Q8VIM5
Q07813
Q93008
Q9R8E4
Q8WYQ5
O95835
Q5ZWZ3
Q6W2J9
P11277
Q8NBT2
P46777
P03130
Q6P589
Q8IWB9
P03255
Q15109
Q96Q45
Q9UNM6
Q8WX80
Q92499
Q8N2H9
P34080
Q00653
Q8NFH5
P03243
Q92585
P13498
F1MNN4
O14939
Q99731
